Image.name,TagLab.Date,TagLab.Type,TagLab.Genet.Id,TagLab.Id,TagLab.Class.name,TagLab.Centroid.x,TagLab.Centroid.y,TagLab.Perimeter,TagLab.Area,TagLab.Surf..area,TagLab.Note,filename
P8220059.JPG,2025-08-22,Points,0,1,26,2909,2365,0,0,0,NA,"../data/sideSeg/T6/34_1.2_1hr_25,26_T6.csv"
P8220060.JPG,2025-08-22,Region,51,0,27,1243.6,2441.7,44.4,70.94,0,NA,"../data/sideSeg/T6/34_1.2_1hr_27,28_T6.csv"
P8220060.JPG,2025-08-22,Region,52,1,28,2793.5,2519.9,30.5,16.48,0,NA,"../data/sideSeg/T6/34_1.2_1hr_27,28_T6.csv"
P8220061.JPG,2025-08-22,Region,53,0,30,2723.2,2423.4,32.1,16.84,0,NA,"../data/sideSeg/T6/34_1.2_1hr_29,30_T6.csv"
P8220061.JPG,2025-08-22,Points,0,0,29,1339,2236,0,0,0,NA,"../data/sideSeg/T6/34_1.2_1hr_29,30_T6.csv"
P8220050.JPG,2025-08-22,Points,0,0,11,1303,2204,0,0,0,NA,"../data/sideSeg/T6/34_1.2_30min_11,12_T6.csv"
P8220050.JPG,2025-08-22,Points,0,1,12,2433,2240,0,0,0,NA,"../data/sideSeg/T6/34_1.2_30min_11,12_T6.csv"
P8220051.JPG,2025-08-22,Region,40,0,13,1293,2397.8,15.4,7.53,0,NA,"../data/sideSeg/T6/34_1.2_30min_13,14_T6.csv"
P8220051.JPG,2025-08-22,Region,41,1,14,2819.4,2435.9,12.2,7.19,0,NA,"../data/sideSeg/T6/34_1.2_30min_13,14_T6.csv"
P8220052.JPG,2025-08-22,Region,42,0,15,1575.8,2678.9,32.2,12.37,0,NA,"../data/sideSeg/T6/34_1.2_30min_15,16_T6.csv"
P8220052.JPG,2025-08-22,Region,43,1,16,2632.6,2734.8,48.6,19.6,0,NA,"../data/sideSeg/T6/34_1.2_30min_15,16_T6.csv"
P8220053.JPG,2025-08-22,Region,44,0,17,1158.5,2400.4,68.2,161.83,0,NA,"../data/sideSeg/T6/34_1.2_30min_17,18_T6.csv"
P8220053.JPG,2025-08-22,Region,45,1,18,2458.1,2346.9,66.9,129.65,0,NA,"../data/sideSeg/T6/34_1.2_30min_17,18_T6.csv"
P8220054.JPG,2025-08-22,Region,46,0,19,1065.4,2407.5,67.8,79.15,0,NA,"../data/sideSeg/T6/34_1.2_30min_19,20_T6.csv"
P8220054.JPG,2025-08-22,Region,47,1,20,2341.4,2389.8,10.6,4.96,0,NA,"../data/sideSeg/T6/34_1.2_30min_19,20_T6.csv"
P8220043.JPG,2025-08-22,Points,0,0,1,1201,2281,0,0,0,NA,"../data/sideSeg/T6/34_1.2_control_1,2_T6.csv"
P8220043.JPG,2025-08-22,Points,0,1,2,2474,2304,0,0,0,NA,"../data/sideSeg/T6/34_1.2_control_1,2_T6.csv"
P8220044.JPG,2025-08-22,Region,37,0,3,1400.1,2431.8,25,27.49,0,NA,"../data/sideSeg/T6/34_1.2_control_3,4_T6.csv"
P8220044.JPG,2025-08-22,Region,38,1,4,2702.6,2485.3,25.6,22.87,0,NA,"../data/sideSeg/T6/34_1.2_control_3,4_T6.csv"
P8220045.JPG,2025-08-22,Points,0,0,5,1125,2459,0,0,0,NA,"../data/sideSeg/T6/34_1.2_control_5,6_T6.csv"
P8220045.JPG,2025-08-22,Points,0,1,6,2518,2432,0,0,0,NA,"../data/sideSeg/T6/34_1.2_control_5,6_T6.csv"
P8220046.JPG,2025-08-22,Region,39,0,7,1228.5,2474,26.4,20.93,0,NA,"../data/sideSeg/T6/34_1.2_control_7,8_T6.csv"
P8220046.JPG,2025-08-22,Points,0,0,8,2601,2334,0,0,0,NA,"../data/sideSeg/T6/34_1.2_control_7,8_T6.csv"
P8220047.JPG,2025-08-22,Points,0,0,9,1284,2349,0,0,0,NA,"../data/sideSeg/T6/34_1.2_control_9,10_T6.csv"
P8220047.JPG,2025-08-22,Points,0,1,10,2571,2324,0,0,0,NA,"../data/sideSeg/T6/34_1.2_control_9,10_T6.csv"
P8220078.JPG,2025-08-22,Region,70,0,21,1441.3,2425.2,23.7,25.55,0,NA,"../data/sideSeg/T6/34_2.0_1hr_21,22_T6.csv"
P8220078.JPG,2025-08-22,Region,71,1,22,2436.3,2506.6,18.3,8.66,0,NA,"../data/sideSeg/T6/34_2.0_1hr_21,22_T6.csv"
P8220079.JPG,2025-08-22,Region,72,0,23,1407.6,2488.2,43,47.35,0,NA,"../data/sideSeg/T6/34_2.0_1hr_23,24_T6.csv"
P8220079.JPG,2025-08-22,Region,73,1,24,2748.1,2533.4,22.5,14.87,0,NA,"../data/sideSeg/T6/34_2.0_1hr_23,24_T6.csv"
P8220080.JPG,2025-08-22,Region,74,0,25,1269,2423.6,81.9,121.41,0,NA,"../data/sideSeg/T6/34_2.0_1hr_25,26_T6.csv"
P8220080.JPG,2025-08-22,Region,75,1,26,2671,2413.2,74.7,106.78,0,NA,"../data/sideSeg/T6/34_2.0_1hr_25,26_T6.csv"
P8220081.JPG,2025-08-22,Region,76,0,27,1165,2494.8,63.5,96.31,0,NA,"../data/sideSeg/T6/34_2.0_1hr_27,28_T6.csv"
P8220081.JPG,2025-08-22,Region,77,1,28,2434.1,2466.2,63.3,81.9,0,NA,"../data/sideSeg/T6/34_2.0_1hr_27,28_T6.csv"
P8220082.JPG,2025-08-22,Region,78,0,29,1285.9,2465.6,45.4,53.57,0,NA,"../data/sideSeg/T6/34_2.0_1hr_29,30_T6.csv"
P8220082.JPG,2025-08-22,Region,79,1,30,2803.2,2487.3,61.9,104.83,0,NA,"../data/sideSeg/T6/34_2.0_1hr_29,30_T6.csv"
P8220071.JPG,2025-08-22,Region,64,0,11,1016.1,2374.8,68.9,87.58,0,NA,"../data/sideSeg/T6/34_2.0_30min_11,12_T6.csv"
P8220071.JPG,2025-08-22,Region,65,1,12,2791.4,2369.5,50.7,77.12,0,NA,"../data/sideSeg/T6/34_2.0_30min_11,12_T6.csv"
P8220072.JPG,2025-08-22,Region,66,0,14,2852.5,2638,59.3,110.49,0,NA,"../data/sideSeg/T6/34_2.0_30min_13,14_T6.csv"
P8220072.JPG,2025-08-22,Points,0,0,13,1080,2479,0,0,0,NA,"../data/sideSeg/T6/34_2.0_30min_13,14_T6.csv"
P8220073.JPG,2025-08-22,Region,67,0,15,1187.5,2599.2,37.6,31.02,0,NA,"../data/sideSeg/T6/34_2.0_30min_15,16_T6.csv"
P8220073.JPG,2025-08-22,Region,68,2,16,2750,2568.7,74.5,62.66,0,NA,"../data/sideSeg/T6/34_2.0_30min_15,16_T6.csv"
P8220074.JPG,2025-08-22,Region,69,0,17,1547.1,2464.5,49.3,39.04,0,NA,"../data/sideSeg/T6/34_2.0_30min_17,18_T6.csv"
P8220074.JPG,2025-08-22,Points,0,0,18,2879,2385,0,0,0,NA,"../data/sideSeg/T6/34_2.0_30min_17,18_T6.csv"
P8220075.JPG,2025-08-22,Points,0,0,19,1299,2445,0,0,0,NA,"../data/sideSeg/T6/34_2.0_30min_19,20_T6.csv"
P8220075.JPG,2025-08-22,Points,0,1,20,2895,2497,0,0,0,NA,"../data/sideSeg/T6/34_2.0_30min_19,20_T6.csv"
P8220064.JPG,2025-08-22,Region,54,0,1,1443.1,2498.7,28.9,19.55,0,NA,"../data/sideSeg/T6/34_2.0_control_1,2_T6.csv"
P8220064.JPG,2025-08-22,Region,55,1,2,2678.7,2485.6,53.2,73.39,0,NA,"../data/sideSeg/T6/34_2.0_control_1,2_T6.csv"
P8220065.JPG,2025-08-22,Region,56,0,3,1245.7,2387.8,51.1,87.97,0,NA,"../data/sideSeg/T6/34_2.0_control_3,4_T6.csv"
P8220065.JPG,2025-08-22,Region,57,1,4,2587.8,2466.3,45.4,72.99,0,NA,"../data/sideSeg/T6/34_2.0_control_3,4_T6.csv"
P8220066.JPG,2025-08-22,Region,58,0,5,1242.6,2631.3,46.8,61.74,0,NA,"../data/sideSeg/T6/34_2.0_control_5,6_T6.csv"
P8220066.JPG,2025-08-22,Region,59,1,6,2491.1,2648.6,50.8,50.77,0,NA,"../data/sideSeg/T6/34_2.0_control_5,6_T6.csv"
P8220067.JPG,2025-08-22,Region,60,0,8,1209.3,2618.6,68.7,85.13,0,NA,"../data/sideSeg/T6/34_2.0_control_7,8_T6.csv"
P8220067.JPG,2025-08-22,Region,61,1,7,2622.1,2541.4,65.3,84.27,0,NA,"../data/sideSeg/T6/34_2.0_control_7,8_T6.csv"
P8220068.JPG,2025-08-22,Region,62,0,9,864.7,2731.2,47.3,47.54,0,NA,"../data/sideSeg/T6/34_2.0_control_9,10_T6.csv"
P8220068.JPG,2025-08-22,Region,63,1,10,2726.8,2524,66.5,125.66,0,NA,"../data/sideSeg/T6/34_2.0_control_9,10_T6.csv"
P8220017.JPG,2025-08-22,Region,84,0,22,2549.6,2409.4,29.6,34.36,0,NA,"../data/sideSeg/T6/38_1.2_1hr_21,22_T6.csv"
P8220017.JPG,2025-08-22,Points,0,0,21,1184,2286,0,0,0,NA,"../data/sideSeg/T6/38_1.2_1hr_21,22_T6.csv"
P8220018.JPG,2025-08-22,Region,85,0,23,1228.2,2463,44,44.54,0,NA,"../data/sideSeg/T6/38_1.2_1hr_23,24_T6.csv"
P8220018.JPG,2025-08-22,Points,0,0,24,2346,2284,0,0,0,NA,"../data/sideSeg/T6/38_1.2_1hr_23,24_T6.csv"
P8220019.JPG,2025-08-22,Points,0,0,25,1065,2492,0,0,0,NA,"../data/sideSeg/T6/38_1.2_1hr_25,26_T6.csv"
P8220019.JPG,2025-08-22,Points,0,1,26,2479,2375,0,0,0,NA,"../data/sideSeg/T6/38_1.2_1hr_25,26_T6.csv"
P8220020.JPG,2025-08-22,Region,86,0,28,2518.1,2465.6,83.6,124.01,0,NA,"../data/sideSeg/T6/38_1.2_1hr_27,28_T6.csv"
P8220020.JPG,2025-08-22,Points,0,0,27,1437,2376,0,0,0,NA,"../data/sideSeg/T6/38_1.2_1hr_27,28_T6.csv"
P8220021.JPG,2025-08-22,Points,0,0,29,1195,2487,0,0,0,NA,"../data/sideSeg/T6/38_1.2_1hr_29,30_T6.csv"
P8220021.JPG,2025-08-22,Points,0,1,30,2585,2419,0,0,0,NA,"../data/sideSeg/T6/38_1.2_1hr_29,30_T6.csv"
P8220010.JPG,2025-08-22,Points,0,0,11,1152,2387,0,0,0,NA,"../data/sideSeg/T6/38_1.2_30min_11,12_T6.csv"
P8220010.JPG,2025-08-22,Points,0,1,12,2456,2397,0,0,0,NA,"../data/sideSeg/T6/38_1.2_30min_11,12_T6.csv"
P8220011.JPG,2025-08-22,Points,0,0,13,1480,2353,0,0,0,NA,"../data/sideSeg/T6/38_1.2_30min_13,14_T6.csv"
